basketId,Member_number,Date,itemId,itemDescription
10859,3912,2015-01-06T00:00:00.000Z,10,berries
10859,3912,2015-01-06T00:00:00.000Z,106,pastry
10859,3912,2015-01-06T00:00:00.000Z,123,rolls/buns
10860,3913,2014-04-11T00:00:00.000Z,21,canned beer
10860,3913,2014-04-11T00:00:00.000Z,96,newspapers
10860,3913,2014-04-11T00:00:00.000Z,157,tropical fruit
10861,3913,2014-05-06T00:00:00.000Z,12,bottled beer
10861,3913,2014-05-06T00:00:00.000Z,103,other vegetables
10861,3913,2014-05-06T00:00:00.000Z,123,rolls/buns
10861,3913,2014-05-06T00:00:00.000Z,134,shopping bags
10862,3913,2015-02-19T00:00:00.000Z,68,ham
10862,3913,2015-02-19T00:00:00.000Z,103,other vegetables
10863,3913,2015-03-21T00:00:00.000Z,21,canned beer
10863,3913,2015-03-21T00:00:00.000Z,62,frozen meals
10863,3913,2015-03-21T00:00:00.000Z,106,pastry
10864,3914,2014-11-12T00:00:00.000Z,123,rolls/buns
10864,3914,2014-11-12T00:00:00.000Z,144,specialty bar
10865,3914,2014-11-28T00:00:00.000Z,123,rolls/buns
10865,3914,2014-11-28T00:00:00.000Z,134,shopping bags
10866,3914,2015-01-08T00:00:00.000Z,18,cake bar
10866,3914,2015-01-08T00:00:00.000Z,21,canned beer
10867,3915,2014-04-14T00:00:00.000Z,106,pastry
10867,3915,2014-04-14T00:00:00.000Z,133,semi-finished bread
10868,3915,2014-06-11T00:00:00.000Z,35,coffee
10868,3915,2014-06-11T00:00:00.000Z,103,other vegetables
10869,3915,2014-08-09T00:00:00.000Z,8,bathroom cleaner
10869,3915,2014-08-09T00:00:00.000Z,68,ham
10870,3915,2014-09-24T00:00:00.000Z,103,other vegetables
10870,3915,2014-09-24T00:00:00.000Z,103,other vegetables
10870,3915,2014-09-24T00:00:00.000Z,134,shopping bags
10871,3915,2014-12-05T00:00:00.000Z,50,domestic eggs
10871,3915,2014-12-05T00:00:00.000Z,110,pip fruit
10871,3915,2014-12-05T00:00:00.000Z,139,soda
10872,3915,2015-01-21T00:00:00.000Z,12,bottled beer
10872,3915,2015-01-21T00:00:00.000Z,57,frankfurter
10872,3915,2015-01-21T00:00:00.000Z,70,hard cheese
10873,3915,2015-03-05T00:00:00.000Z,15,brown bread
10873,3915,2015-03-05T00:00:00.000Z,110,pip fruit
10873,3915,2015-03-05T00:00:00.000Z,112,pork
10873,3915,2015-03-05T00:00:00.000Z,157,tropical fruit
10874,3915,2015-05-21T00:00:00.000Z,12,bottled beer
10874,3915,2015-05-21T00:00:00.000Z,40,cream cheese 
10874,3915,2015-05-21T00:00:00.000Z,93,misc. beverages
10874,3915,2015-05-21T00:00:00.000Z,103,other vegetables
10875,3915,2015-09-11T00:00:00.000Z,23,canned fruit
10875,3915,2015-09-11T00:00:00.000Z,100,onions
10875,3915,2015-09-11T00:00:00.000Z,123,rolls/buns
10875,3915,2015-09-11T00:00:00.000Z,139,soda
10875,3915,2015-09-11T00:00:00.000Z,165,whole milk
10876,3915,2015-09-30T00:00:00.000Z,15,brown bread
10876,3915,2015-09-30T00:00:00.000Z,57,frankfurter
10876,3915,2015-09-30T00:00:00.000Z,110,pip fruit
10877,3916,2014-05-22T00:00:00.000Z,100,onions
10877,3916,2014-05-22T00:00:00.000Z,157,tropical fruit
10878,3916,2014-05-24T00:00:00.000Z,21,canned beer
10878,3916,2014-05-24T00:00:00.000Z,48,dishes
10879,3916,2015-10-04T00:00:00.000Z,31,citrus fruit
10879,3916,2015-10-04T00:00:00.000Z,165,whole milk
10880,3917,2014-02-14T00:00:00.000Z,131,sausage
10880,3917,2014-02-14T00:00:00.000Z,139,soda
10880,3917,2014-02-14T00:00:00.000Z,161,whipped/sour cream
10881,3917,2014-03-06T00:00:00.000Z,16,butter
10881,3917,2014-03-06T00:00:00.000Z,66,grapes
10882,3917,2014-04-03T00:00:00.000Z,68,ham
10882,3917,2014-04-03T00:00:00.000Z,103,other vegetables
10883,3917,2014-05-30T00:00:00.000Z,46,detergent
10883,3917,2014-05-30T00:00:00.000Z,70,hard cheese
10883,3917,2014-05-30T00:00:00.000Z,110,pip fruit
10884,3917,2015-09-13T00:00:00.000Z,134,shopping bags
10884,3917,2015-09-13T00:00:00.000Z,139,soda
10884,3917,2015-09-13T00:00:00.000Z,161,whipped/sour cream
10885,3918,2014-03-20T00:00:00.000Z,15,brown bread
10885,3918,2014-03-20T00:00:00.000Z,95,napkins
10886,3918,2014-05-04T00:00:00.000Z,129,salty snack
10886,3918,2014-05-04T00:00:00.000Z,145,specialty cheese
10886,3918,2014-05-04T00:00:00.000Z,160,waffles
10887,3918,2014-08-10T00:00:00.000Z,21,canned beer
10887,3918,2014-08-10T00:00:00.000Z,123,rolls/buns
10888,3918,2014-12-06T00:00:00.000Z,27,chewing gum
10888,3918,2014-12-06T00:00:00.000Z,157,tropical fruit
10889,3918,2014-12-14T00:00:00.000Z,16,butter
10889,3918,2014-12-14T00:00:00.000Z,146,specialty chocolate
10890,3918,2015-06-22T00:00:00.000Z,9,beef
10890,3918,2015-06-22T00:00:00.000Z,161,whipped/sour cream
10891,3919,2014-02-08T00:00:00.000Z,12,bottled beer
10891,3919,2014-02-08T00:00:00.000Z,21,canned beer
10892,3919,2014-02-15T00:00:00.000Z,10,berries
10892,3919,2014-02-15T00:00:00.000Z,106,pastry
10893,3919,2015-02-09T00:00:00.000Z,41,curd
10893,3919,2015-02-09T00:00:00.000Z,86,long life bakery product
10893,3919,2015-02-09T00:00:00.000Z,89,margarine
10893,3919,2015-02-09T00:00:00.000Z,131,sausage
10894,3919,2015-10-07T00:00:00.000Z,124,root vegetables
10894,3919,2015-10-07T00:00:00.000Z,161,whipped/sour cream
10895,3920,2014-01-11T00:00:00.000Z,35,coffee
10895,3920,2014-01-11T00:00:00.000Z,165,whole milk
10896,3920,2014-02-17T00:00:00.000Z,14,brandy
10896,3920,2014-02-17T00:00:00.000Z,139,soda
10896,3920,2014-02-17T00:00:00.000Z,165,whole milk
10897,3920,2014-02-23T00:00:00.000Z,15,brown bread
10897,3920,2014-02-23T00:00:00.000Z,106,pastry
10898,3920,2015-05-10T00:00:00.000Z,11,beverages
10898,3920,2015-05-10T00:00:00.000Z,89,margarine
10898,3920,2015-05-10T00:00:00.000Z,95,napkins
10898,3920,2015-05-10T00:00:00.000Z,95,napkins
10899,3921,2014-02-02T00:00:00.000Z,35,coffee
10899,3921,2014-02-02T00:00:00.000Z,70,hard cheese
10900,3921,2014-06-16T00:00:00.000Z,28,chicken
10900,3921,2014-06-16T00:00:00.000Z,93,misc. beverages
10901,3921,2014-06-18T00:00:00.000Z,40,cream cheese 
10901,3921,2014-06-18T00:00:00.000Z,123,rolls/buns
10902,3921,2014-11-06T00:00:00.000Z,15,brown bread
10902,3921,2014-11-06T00:00:00.000Z,123,rolls/buns
10903,3922,2014-05-29T00:00:00.000Z,139,soda
10903,3922,2014-05-29T00:00:00.000Z,166,yogurt
10904,3922,2015-02-27T00:00:00.000Z,29,chocolate
10904,3922,2015-02-27T00:00:00.000Z,45,dessert
10905,3922,2015-04-01T00:00:00.000Z,9,beef
10905,3922,2015-04-01T00:00:00.000Z,31,citrus fruit
10905,3922,2015-04-01T00:00:00.000Z,123,rolls/buns
10905,3922,2015-04-01T00:00:00.000Z,165,whole milk
10906,3922,2015-06-24T00:00:00.000Z,66,grapes
10906,3922,2015-06-24T00:00:00.000Z,165,whole milk
10907,3922,2015-08-28T00:00:00.000Z,31,citrus fruit
10907,3922,2015-08-28T00:00:00.000Z,31,citrus fruit
10907,3922,2015-08-28T00:00:00.000Z,40,cream cheese 
10907,3922,2015-08-28T00:00:00.000Z,70,hard cheese
10907,3922,2015-08-28T00:00:00.000Z,89,margarine
10907,3922,2015-08-28T00:00:00.000Z,95,napkins
10907,3922,2015-08-28T00:00:00.000Z,131,sausage
10907,3922,2015-08-28T00:00:00.000Z,166,yogurt
10908,3923,2014-06-28T00:00:00.000Z,24,canned vegetables
10908,3923,2014-06-28T00:00:00.000Z,103,other vegetables
10908,3923,2014-06-28T00:00:00.000Z,134,shopping bags
10909,3923,2014-12-19T00:00:00.000Z,13,bottled water
10909,3923,2014-12-19T00:00:00.000Z,124,root vegetables
10910,3923,2015-01-27T00:00:00.000Z,12,bottled beer
10910,3923,2015-01-27T00:00:00.000Z,16,butter
10910,3923,2015-01-27T00:00:00.000Z,57,frankfurter
10911,3924,2014-01-12T00:00:00.000Z,69,hamburger meat
10911,3924,2014-01-12T00:00:00.000Z,106,pastry
10912,3924,2015-02-07T00:00:00.000Z,13,bottled water
10912,3924,2015-02-07T00:00:00.000Z,21,canned beer
10912,3924,2015-02-07T00:00:00.000Z,38,cookware
10912,3924,2015-02-07T00:00:00.000Z,99,oil
10912,3924,2015-02-07T00:00:00.000Z,112,pork
10912,3924,2015-02-07T00:00:00.000Z,124,root vegetables
10912,3924,2015-02-07T00:00:00.000Z,165,whole milk
10912,3924,2015-02-07T00:00:00.000Z,165,whole milk
10913,3924,2015-10-29T00:00:00.000Z,41,curd
10913,3924,2015-10-29T00:00:00.000Z,50,domestic eggs
10913,3924,2015-10-29T00:00:00.000Z,124,root vegetables
10913,3924,2015-10-29T00:00:00.000Z,133,semi-finished bread
10914,3925,2014-07-26T00:00:00.000Z,13,bottled water
10914,3925,2014-07-26T00:00:00.000Z,89,margarine
10915,3925,2015-03-25T00:00:00.000Z,9,beef
10915,3925,2015-03-25T00:00:00.000Z,41,curd
10915,3925,2015-03-25T00:00:00.000Z,89,margarine
10915,3925,2015-03-25T00:00:00.000Z,124,root vegetables
10915,3925,2015-03-25T00:00:00.000Z,134,shopping bags
10915,3925,2015-03-25T00:00:00.000Z,158,turkey
10916,3926,2014-02-10T00:00:00.000Z,25,cat food
10916,3926,2014-02-10T00:00:00.000Z,100,onions
10917,3926,2014-02-22T00:00:00.000Z,120,red/blush wine
10917,3926,2014-02-22T00:00:00.000Z,129,salty snack
10918,3926,2015-03-23T00:00:00.000Z,103,other vegetables
10918,3926,2015-03-23T00:00:00.000Z,136,sliced cheese
10918,3926,2015-03-23T00:00:00.000Z,166,yogurt
10918,3926,2015-03-23T00:00:00.000Z,166,yogurt
10919,3926,2015-06-07T00:00:00.000Z,131,sausage
10919,3926,2015-06-07T00:00:00.000Z,134,shopping bags
10920,3926,2015-06-30T00:00:00.000Z,123,rolls/buns
10920,3926,2015-06-30T00:00:00.000Z,161,whipped/sour cream
10921,3926,2015-08-20T00:00:00.000Z,21,canned beer
10921,3926,2015-08-20T00:00:00.000Z,29,chocolate
10921,3926,2015-08-20T00:00:00.000Z,37,cooking chocolate
10921,3926,2015-08-20T00:00:00.000Z,41,curd
10921,3926,2015-08-20T00:00:00.000Z,94,mustard
10921,3926,2015-08-20T00:00:00.000Z,163,white bread
10922,3927,2014-09-26T00:00:00.000Z,15,brown bread
10922,3927,2014-09-26T00:00:00.000Z,151,sugar
10922,3927,2014-09-26T00:00:00.000Z,161,whipped/sour cream
10923,3927,2015-09-03T00:00:00.000Z,62,frozen meals
10923,3927,2015-09-03T00:00:00.000Z,103,other vegetables
10923,3927,2015-09-03T00:00:00.000Z,106,pastry
10923,3927,2015-09-03T00:00:00.000Z,157,tropical fruit
10924,3927,2015-12-09T00:00:00.000Z,13,bottled water
10924,3927,2015-12-09T00:00:00.000Z,123,rolls/buns
10925,3928,2014-08-07T00:00:00.000Z,31,citrus fruit
10925,3928,2014-08-07T00:00:00.000Z,50,domestic eggs
10925,3928,2014-08-07T00:00:00.000Z,134,shopping bags
10926,3928,2015-07-18T00:00:00.000Z,12,bottled beer
10926,3928,2015-07-18T00:00:00.000Z,17,butter milk
10926,3928,2015-07-18T00:00:00.000Z,46,detergent
10926,3928,2015-07-18T00:00:00.000Z,68,ham
10926,3928,2015-07-18T00:00:00.000Z,139,soda
10927,3928,2015-09-26T00:00:00.000Z,50,domestic eggs
10927,3928,2015-09-26T00:00:00.000Z,165,whole milk
10928,3929,2014-01-10T00:00:00.000Z,47,dish cleaner
10928,3929,2014-01-10T00:00:00.000Z,133,semi-finished bread
10929,3929,2015-04-28T00:00:00.000Z,64,frozen vegetables
10929,3929,2015-04-28T00:00:00.000Z,124,root vegetables
10929,3929,2015-04-28T00:00:00.000Z,124,root vegetables
10930,3929,2015-07-30T00:00:00.000Z,145,specialty cheese
10930,3929,2015-07-30T00:00:00.000Z,166,yogurt
10931,3929,2015-11-06T00:00:00.000Z,112,pork
10931,3929,2015-11-06T00:00:00.000Z,150,spread cheese
10932,3930,2014-05-31T00:00:00.000Z,15,brown bread
10932,3930,2014-05-31T00:00:00.000Z,41,curd
10932,3930,2014-05-31T00:00:00.000Z,106,pastry
10932,3930,2014-05-31T00:00:00.000Z,157,tropical fruit
10933,3930,2015-07-12T00:00:00.000Z,31,citrus fruit
10933,3930,2015-07-12T00:00:00.000Z,124,root vegetables
10933,3930,2015-07-12T00:00:00.000Z,140,soft cheese
10933,3930,2015-07-12T00:00:00.000Z,166,yogurt
10934,3931,2014-06-22T00:00:00.000Z,7,baking powder
10934,3931,2014-06-22T00:00:00.000Z,64,frozen vegetables
10934,3931,2014-06-22T00:00:00.000Z,89,margarine
10935,3931,2014-07-19T00:00:00.000Z,68,ham
10935,3931,2014-07-19T00:00:00.000Z,106,pastry
10936,3931,2014-10-09T00:00:00.000Z,24,canned vegetables
10936,3931,2014-10-09T00:00:00.000Z,35,coffee
10936,3931,2014-10-09T00:00:00.000Z,157,tropical fruit
10937,3931,2014-10-26T00:00:00.000Z,21,canned beer
10937,3931,2014-10-26T00:00:00.000Z,86,long life bakery product
10938,3931,2015-03-08T00:00:00.000Z,12,bottled beer
10938,3931,2015-03-08T00:00:00.000Z,15,brown bread
10938,3931,2015-03-08T00:00:00.000Z,139,soda
10939,3932,2014-05-07T00:00:00.000Z,12,bottled beer
10939,3932,2014-05-07T00:00:00.000Z,35,coffee
10940,3933,2014-07-12T00:00:00.000Z,134,shopping bags
10940,3933,2014-07-12T00:00:00.000Z,160,waffles
10941,3933,2014-12-02T00:00:00.000Z,70,hard cheese
10941,3933,2014-12-02T00:00:00.000Z,129,salty snack
10942,3934,2014-03-27T00:00:00.000Z,89,margarine
10942,3934,2014-03-27T00:00:00.000Z,123,rolls/buns
10943,3934,2014-09-24T00:00:00.000Z,12,bottled beer
10943,3934,2014-09-24T00:00:00.000Z,144,specialty bar
10944,3934,2015-03-27T00:00:00.000Z,161,whipped/sour cream
10944,3934,2015-03-27T00:00:00.000Z,165,whole milk
10945,3934,2015-05-01T00:00:00.000Z,12,bottled beer
10945,3934,2015-05-01T00:00:00.000Z,33,cling film/bags
10945,3934,2015-05-01T00:00:00.000Z,96,newspapers
10945,3934,2015-05-01T00:00:00.000Z,134,shopping bags
10945,3934,2015-05-01T00:00:00.000Z,165,whole milk
10946,3935,2014-04-12T00:00:00.000Z,144,specialty bar
10946,3935,2014-04-12T00:00:00.000Z,157,tropical fruit
10946,3935,2014-04-12T00:00:00.000Z,166,yogurt
10947,3935,2014-10-19T00:00:00.000Z,123,rolls/buns
10947,3935,2014-10-19T00:00:00.000Z,160,waffles
10948,3935,2015-07-02T00:00:00.000Z,10,berries
10948,3935,2015-07-02T00:00:00.000Z,123,rolls/buns
10948,3935,2015-07-02T00:00:00.000Z,131,sausage
10949,3936,2014-06-27T00:00:00.000Z,50,domestic eggs
10949,3936,2014-06-27T00:00:00.000Z,103,other vegetables
10950,3936,2014-08-06T00:00:00.000Z,68,ham
10950,3936,2014-08-06T00:00:00.000Z,109,pickled vegetables
10951,3937,2014-10-02T00:00:00.000Z,123,rolls/buns
10951,3937,2014-10-02T00:00:00.000Z,139,soda
10952,3937,2014-10-08T00:00:00.000Z,2,UHT-milk
10952,3937,2014-10-08T00:00:00.000Z,154,tea
10953,3937,2015-04-25T00:00:00.000Z,31,citrus fruit
10953,3937,2015-04-25T00:00:00.000Z,164,white wine
10954,3937,2015-05-04T00:00:00.000Z,16,butter
10954,3937,2015-05-04T00:00:00.000Z,143,sparkling wine
10955,3937,2015-11-19T00:00:00.000Z,129,salty snack
10955,3937,2015-11-19T00:00:00.000Z,157,tropical fruit
10956,3938,2014-04-23T00:00:00.000Z,24,canned vegetables
10956,3938,2014-04-23T00:00:00.000Z,28,chicken
10956,3938,2014-04-23T00:00:00.000Z,161,whipped/sour cream
10957,3938,2014-07-29T00:00:00.000Z,110,pip fruit
10957,3938,2014-07-29T00:00:00.000Z,163,white bread
10958,3938,2014-08-16T00:00:00.000Z,13,bottled water
10958,3938,2014-08-16T00:00:00.000Z,26,cereals
10958,3938,2014-08-16T00:00:00.000Z,103,other vegetables
10959,3938,2014-10-11T00:00:00.000Z,31,citrus fruit
10959,3938,2014-10-11T00:00:00.000Z,134,shopping bags
10960,3938,2015-05-18T00:00:00.000Z,112,pork
10960,3938,2015-05-18T00:00:00.000Z,165,whole milk
10961,3938,2015-05-26T00:00:00.000Z,10,berries
10961,3938,2015-05-26T00:00:00.000Z,68,ham
10962,3938,2015-07-31T00:00:00.000Z,91,meat
10962,3938,2015-07-31T00:00:00.000Z,103,other vegetables
10963,3939,2014-09-25T00:00:00.000Z,3,abrasive cleaner
10963,3939,2014-09-25T00:00:00.000Z,110,pip fruit
10964,3939,2015-02-10T00:00:00.000Z,18,cake bar
10964,3939,2015-02-10T00:00:00.000Z,41,curd
10964,3939,2015-02-10T00:00:00.000Z,78,ketchup
10965,3940,2015-01-16T00:00:00.000Z,9,beef
10965,3940,2015-01-16T00:00:00.000Z,133,semi-finished bread
10966,3940,2015-03-09T00:00:00.000Z,13,bottled water
10966,3940,2015-03-09T00:00:00.000Z,124,root vegetables
10967,3941,2014-11-10T00:00:00.000Z,10,berries
10967,3941,2014-11-10T00:00:00.000Z,41,curd
10967,3941,2014-11-10T00:00:00.000Z,145,specialty cheese
10968,3942,2014-01-01T00:00:00.000Z,1,Instant food products
10968,3942,2014-01-01T00:00:00.000Z,103,other vegetables
10968,3942,2014-01-01T00:00:00.000Z,166,yogurt
10969,3942,2014-03-07T00:00:00.000Z,36,condensed milk
10969,3942,2014-03-07T00:00:00.000Z,164,white wine
10970,3942,2014-04-18T00:00:00.000Z,134,shopping bags
10970,3942,2014-04-18T00:00:00.000Z,139,soda
10971,3942,2014-05-06T00:00:00.000Z,22,canned fish
10971,3942,2014-05-06T00:00:00.000Z,50,domestic eggs
10971,3942,2014-05-06T00:00:00.000Z,123,rolls/buns
10972,3942,2014-11-05T00:00:00.000Z,47,dish cleaner
10972,3942,2014-11-05T00:00:00.000Z,64,frozen vegetables
10972,3942,2014-11-05T00:00:00.000Z,160,waffles
10972,3942,2014-11-05T00:00:00.000Z,165,whole milk
10973,3942,2014-12-16T00:00:00.000Z,33,cling film/bags
10973,3942,2014-12-16T00:00:00.000Z,54,flour
10973,3942,2014-12-16T00:00:00.000Z,69,hamburger meat
10974,3942,2015-04-04T00:00:00.000Z,36,condensed milk
10974,3942,2015-04-04T00:00:00.000Z,103,other vegetables
10974,3942,2015-04-04T00:00:00.000Z,142,soups
10974,3942,2015-04-04T00:00:00.000Z,165,whole milk
10975,3942,2015-11-10T00:00:00.000Z,103,other vegetables
10975,3942,2015-11-10T00:00:00.000Z,123,rolls/buns
10976,3943,2014-04-03T00:00:00.000Z,7,baking powder
10976,3943,2014-04-03T00:00:00.000Z,36,condensed milk
10977,3944,2015-01-03T00:00:00.000Z,7,baking powder
10977,3944,2015-01-03T00:00:00.000Z,40,cream cheese 
10977,3944,2015-01-03T00:00:00.000Z,100,onions
10978,3945,2014-01-25T00:00:00.000Z,110,pip fruit
10978,3945,2014-01-25T00:00:00.000Z,123,rolls/buns
10979,3945,2014-10-15T00:00:00.000Z,26,cereals
10979,3945,2014-10-15T00:00:00.000Z,89,margarine
10980,3945,2015-10-04T00:00:00.000Z,100,onions
10980,3945,2015-10-04T00:00:00.000Z,132,seasonal products
10981,3946,2014-04-19T00:00:00.000Z,121,rice
10981,3946,2014-04-19T00:00:00.000Z,122,roll products 
10981,3946,2014-04-19T00:00:00.000Z,165,whole milk
10982,3946,2014-12-26T00:00:00.000Z,18,cake bar
10982,3946,2014-12-26T00:00:00.000Z,128,salt
10983,3946,2015-02-13T00:00:00.000Z,96,newspapers
10983,3946,2015-02-13T00:00:00.000Z,161,whipped/sour cream
10984,3946,2015-06-19T00:00:00.000Z,10,berries
10984,3946,2015-06-19T00:00:00.000Z,17,butter milk
10984,3946,2015-06-19T00:00:00.000Z,31,citrus fruit
10984,3946,2015-06-19T00:00:00.000Z,95,napkins
10985,3946,2015-11-19T00:00:00.000Z,96,newspapers
10985,3946,2015-11-19T00:00:00.000Z,124,root vegetables
10986,3947,2014-02-08T00:00:00.000Z,27,chewing gum
10986,3947,2014-02-08T00:00:00.000Z,108,photo/film
10987,3947,2014-05-13T00:00:00.000Z,96,newspapers
10987,3947,2014-05-13T00:00:00.000Z,110,pip fruit
10988,3947,2014-12-05T00:00:00.000Z,34,cocoa drinks
10988,3947,2014-12-05T00:00:00.000Z,120,red/blush wine
10989,3947,2015-04-16T00:00:00.000Z,104,packaged fruit/vegetables
10989,3947,2015-04-16T00:00:00.000Z,123,rolls/buns
10990,3947,2015-06-13T00:00:00.000Z,85,liver loaf
10990,3947,2015-06-13T00:00:00.000Z,91,meat
10991,3948,2014-02-20T00:00:00.000Z,134,shopping bags
10991,3948,2014-02-20T00:00:00.000Z,143,sparkling wine
10991,3948,2014-02-20T00:00:00.000Z,160,waffles
10992,3948,2014-04-08T00:00:00.000Z,156,toilet cleaner
10992,3948,2014-04-08T00:00:00.000Z,161,whipped/sour cream
10993,3948,2014-04-10T00:00:00.000Z,139,soda
10993,3948,2014-04-10T00:00:00.000Z,165,whole milk
10994,3948,2014-09-17T00:00:00.000Z,12,bottled beer
10994,3948,2014-09-17T00:00:00.000Z,165,whole milk
10995,3948,2015-06-15T00:00:00.000Z,10,berries
10995,3948,2015-06-15T00:00:00.000Z,32,cleaner
10995,3948,2015-06-15T00:00:00.000Z,68,ham
10995,3948,2015-06-15T00:00:00.000Z,123,rolls/buns
10995,3948,2015-06-15T00:00:00.000Z,126,rum
10995,3948,2015-06-15T00:00:00.000Z,165,whole milk
10996,3949,2015-04-01T00:00:00.000Z,13,bottled water
10996,3949,2015-04-01T00:00:00.000Z,103,other vegetables
10997,3950,2014-01-22T00:00:00.000Z,25,cat food
10997,3950,2014-01-22T00:00:00.000Z,163,white bread
10998,3950,2014-12-11T00:00:00.000Z,95,napkins
10998,3950,2014-12-11T00:00:00.000Z,165,whole milk
10999,3950,2015-05-12T00:00:00.000Z,13,bottled water
10999,3950,2015-05-12T00:00:00.000Z,28,chicken
10999,3950,2015-05-12T00:00:00.000Z,46,detergent
10999,3950,2015-05-12T00:00:00.000Z,54,flour
10999,3950,2015-05-12T00:00:00.000Z,165,whole milk
10999,3950,2015-05-12T00:00:00.000Z,166,yogurt
11000,3950,2015-10-01T00:00:00.000Z,157,tropical fruit
11000,3950,2015-10-01T00:00:00.000Z,163,white bread
11001,3950,2015-12-05T00:00:00.000Z,29,chocolate
11001,3950,2015-12-05T00:00:00.000Z,29,chocolate
11001,3950,2015-12-05T00:00:00.000Z,71,herbs
11002,3952,2014-04-03T00:00:00.000Z,16,butter
11002,3952,2014-04-03T00:00:00.000Z,123,rolls/buns
11003,3952,2014-07-27T00:00:00.000Z,3,abrasive cleaner
11003,3952,2014-07-27T00:00:00.000Z,103,other vegetables
11004,3952,2014-11-04T00:00:00.000Z,9,beef
11004,3952,2014-11-04T00:00:00.000Z,139,soda
11005,3952,2015-10-30T00:00:00.000Z,15,brown bread
11005,3952,2015-10-30T00:00:00.000Z,92,meat spreads
11005,3952,2015-10-30T00:00:00.000Z,131,sausage
11006,3953,2014-05-13T00:00:00.000Z,12,bottled beer
11006,3953,2014-05-13T00:00:00.000Z,120,red/blush wine
11007,3953,2014-05-19T00:00:00.000Z,124,root vegetables
11007,3953,2014-05-19T00:00:00.000Z,139,soda
11008,3953,2015-01-10T00:00:00.000Z,10,berries
11008,3953,2015-01-10T00:00:00.000Z,112,pork
11009,3953,2015-05-13T00:00:00.000Z,15,brown bread
11009,3953,2015-05-13T00:00:00.000Z,110,pip fruit
11009,3953,2015-05-13T00:00:00.000Z,131,sausage
11010,3954,2015-01-21T00:00:00.000Z,9,beef
11010,3954,2015-01-21T00:00:00.000Z,57,frankfurter
11010,3954,2015-01-21T00:00:00.000Z,60,frozen fish
11010,3954,2015-01-21T00:00:00.000Z,95,napkins
11010,3954,2015-01-21T00:00:00.000Z,121,rice
11011,3954,2015-02-10T00:00:00.000Z,21,canned beer
11011,3954,2015-02-10T00:00:00.000Z,100,onions
11012,3955,2015-08-28T00:00:00.000Z,11,beverages
11012,3955,2015-08-28T00:00:00.000Z,21,canned beer
11012,3955,2015-08-28T00:00:00.000Z,131,sausage
11012,3955,2015-08-28T00:00:00.000Z,165,whole milk
11013,3955,2015-11-23T00:00:00.000Z,124,root vegetables
11013,3955,2015-11-23T00:00:00.000Z,161,whipped/sour cream
11014,3956,2014-01-01T00:00:00.000Z,29,chocolate
11014,3956,2014-01-01T00:00:00.000Z,134,shopping bags
11014,3956,2014-01-01T00:00:00.000Z,160,waffles
11014,3956,2014-01-01T00:00:00.000Z,166,yogurt
11015,3956,2014-05-20T00:00:00.000Z,29,chocolate
11015,3956,2014-05-20T00:00:00.000Z,69,hamburger meat
11015,3956,2014-05-20T00:00:00.000Z,116,processed cheese
11016,3956,2014-08-07T00:00:00.000Z,22,canned fish
11016,3956,2014-08-07T00:00:00.000Z,89,margarine
11017,3956,2014-08-15T00:00:00.000Z,89,margarine
11017,3956,2014-08-15T00:00:00.000Z,139,soda
11018,3956,2014-10-26T00:00:00.000Z,1,Instant food products
11018,3956,2014-10-26T00:00:00.000Z,50,domestic eggs
11018,3956,2014-10-26T00:00:00.000Z,151,sugar
11019,3956,2014-12-19T00:00:00.000Z,17,butter milk
11019,3956,2014-12-19T00:00:00.000Z,124,root vegetables
11020,3957,2014-07-19T00:00:00.000Z,18,cake bar
11020,3957,2014-07-19T00:00:00.000Z,24,canned vegetables
11020,3957,2014-07-19T00:00:00.000Z,124,root vegetables
11021,3957,2014-07-20T00:00:00.000Z,13,bottled water
11021,3957,2014-07-20T00:00:00.000Z,41,curd
11021,3957,2014-07-20T00:00:00.000Z,128,salt
11021,3957,2014-07-20T00:00:00.000Z,157,tropical fruit
11022,3957,2014-07-29T00:00:00.000Z,13,bottled water
11022,3957,2014-07-29T00:00:00.000Z,28,chicken
11023,3957,2014-09-01T00:00:00.000Z,96,newspapers
11023,3957,2014-09-01T00:00:00.000Z,129,salty snack
11024,3957,2014-10-03T00:00:00.000Z,13,bottled water
11024,3957,2014-10-03T00:00:00.000Z,123,rolls/buns
11025,3957,2015-02-15T00:00:00.000Z,63,frozen potato products
11025,3957,2015-02-15T00:00:00.000Z,65,fruit/vegetable juice
11025,3957,2015-02-15T00:00:00.000Z,165,whole milk
11026,3957,2015-05-15T00:00:00.000Z,9,beef
11026,3957,2015-05-15T00:00:00.000Z,41,curd
11026,3957,2015-05-15T00:00:00.000Z,50,domestic eggs
11026,3957,2015-05-15T00:00:00.000Z,57,frankfurter
11026,3957,2015-05-15T00:00:00.000Z,57,frankfurter
11026,3957,2015-05-15T00:00:00.000Z,70,hard cheese
11026,3957,2015-05-15T00:00:00.000Z,116,processed cheese
11026,3957,2015-05-15T00:00:00.000Z,134,shopping bags
11027,3958,2015-03-04T00:00:00.000Z,31,citrus fruit
11027,3958,2015-03-04T00:00:00.000Z,123,rolls/buns
11028,3958,2015-10-27T00:00:00.000Z,15,brown bread
11028,3958,2015-10-27T00:00:00.000Z,41,curd
11029,3958,2015-11-04T00:00:00.000Z,123,rolls/buns
11029,3958,2015-11-04T00:00:00.000Z,139,soda
